16186	ET	50	10.5473	9390239	1	0.000148121	-1.00062	-1.0
16187	ET	1	10.5473	4111376	1	-0.000109503	0.0	0.0
16188	ET	1	10.5473	3501541	1	-2.56437e-05	0.0	0.0
16189	ET	1	10.5473	1156095	1	-1.89614e-05	0.0	0.0
16190	ET	1	10.5473	7770199	1	-3.74816e-05	0.0	0.0
16191	ET	1	10.5473	11657849	1	-4.89494e-05	0.0	0.0
16192	ET	1	10.5473	60017957	1	4.88803e-05	0.0	0.0
16194	F	20	10.5473	22920502	0	5.00976e-05	-1.00062	-1.0
16209	NH3	4	10.5473	2316	1	0.668986	-1.00062	-1.0
16210	NH3	4	10.5473	11107	1	0.6695	-1.00062	-1.0
16211	NH3	4	10.5473	53943675	1	0.673132	-1.00062	-1.0
16213	NH3	4	10.5473	39044814	1	0.697039	-1.00062	-1.0
16214	NH3	4	10.5473	54130891	1	0.698117	-1.00062	-1.0
16215	NH3	4	10.5473	2	1	0.698671	-1.00062	-1.0
16216	NH3	4	10.5473	2001	1	0.70053	-1.00062	-1.0
16217	NH3	4	10.5473	2	1	0.701029	-1.00062	-1.0
16218	NH3	4	10.5473	2	1	0.700984	-1.00062	-1.0
16219	NH3	4	10.5473	2	1	0.701464	-1.00062	-1.0
16220	NH3	4	10.5473	1081044	1	0.701173	-1.00062	-1.0
16221	NH3	4	10.5473	53762519	1	0.701352	-1.00062	-1.0
16222	NH3	4	10.5473	63411553	0	0.692967	-1.00062	-1.0
16223	NH3	4	10.5473	71918306	0	0.690599	-1.00062	-1.0
16224	NH3	4	10.5473	4227436	0	0.686835	-1.00062	-1.0
16225	NH3	4	10.5473	18773420	0	0.689815	-1.00062	-1.0
16226	NH3	4	10.5473	15642429	0	0.686527	-1.00062	-1.0
16227	NH3	4	10.5473	107007	0	0.689808	-1.00062	-1.0
16228	NH3	4	10.5473	31993059	0	0.690122	-1.00062	-1.0
16229	NH3	4	10.5473	2	0	0.690866	-1.00062	-1.0
16230	NH3	4	10.5473	2	0	0.692679	-1.00062	-1.0
16231	NH3	4	10.5473	31051471	0	-0.361412	-1.00062	-1.0
16232	NH3	4	10.5473	68687432	0	-0.561189	-1.00062	-1.0
16233	NH3	4	10.5473	70730535	0	-0.579384	-1.00062	-1.0
16234	NH3	4	10.5473	13428517	0	-0.590341	-1.00062	-1.0
16235	NH3	4	10.5473	6366293	0	-0.592147	-1.00062	-1.0
16236	NH3	4	10.5473	19245403	0	-0.592567	-1.00062	-1.0
16237	NH3	4	10.5473	2	0	-0.593608	-1.00062	-1.0
16238	NH3	4	10.5473	8528097	0	-0.593389	-1.00062	-1.0
16239	NH3	4	10.5473	14084	0	-0.597197	-1.00062	-1.0
16240	NH3	4	10.5473	3484	0	-0.597895	-1.00062	-1.0
16241	NH3	4	10.5473	2928243	0	-0.597329	-1.00062	-1.0
16242	NH3	4	10.5473	155036	0	-0.596802	-1.00062	-1.0
16243	NH3	4	10.5473	46058557	0	-0.601347	-1.00062	-1.0
16244	NH3	4	10.5473	30769213	0	-0.599358	-1.00062	-1.0
16245	NH3	4	10.5473	74204798	1	-0.606742	-1.00062	-1.0
16246	NH3	4	10.5473	69203247	1	-0.605958	-1.00062	-1.0
16248	NH3	4	10.5473	63538695	1	-0.60424	-1.00062	-1.0
16249	NH3	4	10.5473	12404234	1	-0.605263	-1.00062	-1.0
16250	NH3	4	10.5473	9199439	1	-0.604408	-1.00062	-1.0
16251	NH3	4	10.5473	14161288	1	-0.605795	-1.00062	-1.0
16252	NH3	4	10.5473	18292772	1	-0.60859	-1.00062	-1.0
16253	NH3	4	10.5473	46737961	1	-0.605579	-1.00062	-1.0
16254	NH3	4	10.5473	1309245	1	-0.606155	-1.00062	-1.0
16255	NH3	N/A	10.5473	592548	1	-0.604666	-1.00062	-1.0
16256	NH3	N/A	10.5473	63210492	1	-0.604697	-1.00062	-1.0
16257	NH3	4	10.5473	65826188	0	-0.60323	-1.00062	-1.0
16258	NH3	4	10.5473	568909	0	-0.601571	-1.00062	-1.0
16259	NH3	4	10.5473	58494622	0	-0.601982	-1.00062	-1.0
16260	NH3	4	10.5473	34644195	0	-0.597104	-1.00062	-1.0
16261	ND3	4	10.5473	153192	0	0.0414525	-1.00062	-1.0
16262	ND3	4	10.5473	6523300	0	0.044075	-1.00062	-1.0
16263	ND3	4	10.5473	5595322	0	0.0496365	-1.00062	-1.0
16264	ND3	50	10.5473	3017	0	0.0594082	-1.00062	-1.0
16265	ND3	50	10.5473	12038	0	0.0654295	-1.00062	-1.0
16267	ND3	4	10.5473	6038	0	0.0755565	-1.00062	-1.0
16268	ND3	4	10.5473	2274	0	0.072575	-1.00062	-1.0
16269	ND3	4	10.5473	2909231	0	0.0696748	-1.00062	-1.0
16270	ND3	4	10.5473	35233440	0	0.0680167	-1.00062	-1.0
16271	ND3	4	10.5473	5716532	0	0.0681161	-1.00062	-1.0
16272	ND3	N/A	10.5473	2	0	0.0719261	-1.00062	-1.0
16273	ND3	4	10.5473	32232666	0	0.0650171	-1.00062	-1.0
16274	ND3	4	10.5473	254217	0	0.0766174	-1.00062	-1.0
16275	ND3	4	10.5473	2390665	0	0.0819149	-1.00062	-1.0
16276	ND3	4	10.5473	9996876	0	0.0836728	-1.00062	-1.0
16277	ND3	4	10.5473	51776773	0	0.083465	-1.00062	-1.0
16278	ND3	N/A	10.5473	2	0	0.0841643	-1.00062	-1.0
16279	ND3	4	10.5473	67335267	0	0.0234357	-1.00062	-1.0
16280	ND3	4	10.5473	41618009	0	0.0614436	-1.00062	-1.0
16281	ND3	4	10.5473	56934341	0	0.0603312	-1.00062	-1.0
16283	ND3	4	10.5473	15933428	1	0.0648128	-1.00062	-1.0
16284	ND3	4	10.5473	40618793	1	0.0660203	-1.00062	-1.0
16285	ND3	4	10.5473	69491224	1	0.0592744	-1.00062	-1.0
16286	ND3	4	10.5473	58688392	1	0.0685282	-1.00062	-1.0
16287	ND3	4	10.5473	58845664	1	0.0705322	-1.00062	-1.0
16288	ND3	4	10.5473	35546456	1	0.0767131	-1.00062	-1.0
16289	ND3	4	10.5473	19643655	1	0.0759945	-1.00062	-1.0
16290	C	4	10.5473	100298656	1	0.0378987	-1.00062	-1.0
16291	C	4	10.5473	75923511	1	-0.00276352	-1.00062	-1.0
16292	C	4	10.5473	89007134	1	-0.00276352	-1.00062	-1.0
16293	C	4	10.5473	76182597	1	-0.00276352	-1.00062	-1.0
16294	C	4	10.5473	1	1	-0.00276352	-1.00062	-1.0
16295	C	4	10.5473	2	1	-0.00276352	-1.00062	-1.0
16296	C	4	10.5473	28293211	1	-0.00276352	-1.00062	-1.0
16297	C	4	10.5473	33118517	1	-0.00276352	-1.00062	-1.0
16298	CH2	4	10.5473	91626701	1	-0.00276352	-1.00062	-1.0
16299	CH2	4	10.5473	69121670	1	-0.00276352	-1.00062	-1.0
16300	CH2	4	10.5473	73623193	1	-0.00276352	-1.00062	-1.0
16301	CH2	4	10.5473	59590301	1	-0.00276352	-1.00062	-1.0
16302	CH2	4	10.5473	6964493	1	-0.00276352	-1.00062	-1.0
16303	CH2	4	10.5473	26054704	1	-0.00276352	-1.00062	-1.0
16304	ET	0	10.5473	7009	1	-0.00276352	-1.00062	-1.0
16306	ET	15	10.5473	16321998	1	-0.00276352	-1.00062	-1.0
16307	ET	15	10.5473	16951986	1	-0.00276352	-1.00062	-1.0
16308	ET	15	10.5473	18279046	1	-0.00276352	-1.00062	-1.0
16309	ET	15	10.5473	33322195	1	-0.00276352	-1.00062	-1.0
16311	ET	N/A	10.5473	988	1	0.00224543	-0.989238	-1.0
16312	ET	N/A	10.5473	477	1	0.00224543	-0.989238	-1.0
16313	NH3	N/A	10.5473	2	1	0.0719354	-1.00062	-1.0
16314	NH3	N/A	10.5473	2	1	0.0657176	-1.00062	-1.0
16315	NH3	N/A	10.5473	2	1	0.059549	-1.00062	-1.0
16316	NH3	N/A	10.5473	2	1	0.055631	-1.00062	-1.0
16317	NH3	N/A	10.5473	10170528	0	0.621621	-1.00062	-1.0
16318	NH3	4.0	10.5473	49078190	0	0.616971	-1.00062	-1.0
16319	NH3	4	10.5473	103	0	0.600178	-1.00062	-1.0
16320	NH3	4	10.5473	62282251	0	0.599099	-1.00062	-1.0
16321	NH3	4	10.5473	51177256	0	0.592771	-1.00062	-1.0
16322	NH3	4.2	10.5473	26992075	0	0.59339	-1.00062	-1.0
16323	NH3	4.2	10.5473	15533320	0	0.613137	-1.00062	-1.0
16325	NH3	4	10.5473	4122438	1	0.617123	-1.00062	-1.0
16326	NH3	4	10.5473	9142918	1	0.61462	-1.00062	-1.0
16327	NH3	4	10.5473	68602381	1	0.615399	-1.00062	-1.0
16328	NH3	4	10.5473	61718623	1	0.607697	-1.00062	-1.0
16329	NH3	4	10.5473	72916615	1	0.604812	-1.00062	-1.0
16330	NH3	4.2	10.5473	80789116	1	0.602334	-1.00062	-1.0
16331	NH3	4.2	10.5473	24296453	1	0.599441	-1.00062	-1.0
16332	NH3	4.2	10.5473	3838157	1	0.601673	-1.00062	-1.0
16333	NH3	4	10.5473	10029291	1	0.604989	-1.00062	-1.0
16334	NH3	4	10.5473	1399495	1	-0.499972	-1.00062	-1.0
16335	NH3	4	10.5473	55404907	1	-0.500934	-1.00062	-1.0
16336	NH3	4.2	10.5473	30692897	1	-0.520984	-1.00062	-1.0
16337	NH3	4.2	10.5473	23370284	1	-0.526338	-1.00062	-1.0
16338	NH3	4.2	10.5473	50077706	1	-0.533529	-1.00062	-1.0
16339	NH3	4.2	10.5473	15231377	1	-0.536821	-1.00062	-1.0
16340	NH3	4.2	10.5473	3254	1	-0.53672	-1.00062	-1.0
16341	NH3	4.2	10.5473	57699968	1	-0.536391	-1.00062	-1.0
16343	NH3	4	10.5473	55518869	1	-0.537642	-1.00062	-1.0
16344	NH3	4	10.5473	11594	0	-0.526057	-1.00062	-1.0
16345	NH3	4	10.5473	16967782	0	-0.525718	-1.00062	-1.0
16346	NH3	4	10.5473	67281897	0	-0.534385	-1.00062	-1.0
16347	NH3	4	10.5473	1121	0	-0.534891	-1.00062	-1.0
16348	NH3	4	10.5473	64868998	0	-0.534981	-1.00062	-1.0
16349	NH3	4.0	10.5473	1160	0	-0.532517	-1.00062	-1.0
16350	NH3	4	10.5473	62436621	0	-0.531308	-1.00062	-1.0
16351	NH3	4	10.5473	520	0	-0.535768	-1.00062	-1.0
16352	NH3	4	10.5473	59226726	0	-0.534988	-1.00062	-1.0
16353	NH3	4	10.5473	66973231	0	-0.534809	-1.00062	-1.0
16354	NH3	4	10.5473	61488332	0	-0.534122	-1.00062	-1.0
16355	NH3	4	10.5473	61443828	1	-0.533582	-1.00062	-1.0
16356	NH3	4	10.5473	58866268	1	-0.532271	-1.00062	-1.0
16357	NH3	4	10.5473	39053383	1	-0.532942	-1.00062	-1.0
16358	ND3	4	10.5473	32734127	1	0.0279711	-1.00062	-1.0
16359	ND3	4	10.5473	20170461	1	-1.25984	-0.960265	-1.0
16360	ND3	4	10.5473	594187	1	0.0428358	-1.00062	-1.0
16361	ND3	4	10.5473	621280	1	0.0430739	-1.00062	-1.0
16362	ND3	4	10.5473	17949310	1	0.0443837	-1.00062	-1.0
16363	ND3	N/A	10.5473	2	1	0.044275	-1.00062	-1.0
16391	ND3	0	10.5473	22	1	0.0675771	-1.00062	-1.0
16392	ND3	N/A	10.5473	37590	1	0.0747009	-1.00062	-1.0
16393	ND3	4	10.5473	92448	1	0.134208	-1.00062	-1.0
16394	ND3	N/A	10.5473	162325	1	0.128976	-1.00062	-1.0
16395	ND3	4	10.5473	2	1	0.126347	-1.00062	-1.0
16396	ND3	4	10.5473	3514427	1	0.121465	-1.00062	-1.0
16397	ND3	4	10.5473	3282317	1	0.136473	-1.00062	-1.0
16398	ND3	4	10.5473	1932718	0	0.152971	-1.00062	-1.0
16400	ND3	4	10.5473	3556355	1	0.154062	-1.00062	-1.0
16401	ND3	4	10.5473	9470832	1	0.163199	-1.00062	-1.0
16403	ND3	4	10.5473	72967323	1	0.19089	-1.00062	-1.0
16404	ND3	4	10.5473	64561393	1	0.23147	-1.00062	-1.0
16405	ND3	4.2	10.5473	34794385	1	0.266473	-1.00062	-1.0
16406	ND3	4	10.5473	27315940	1	-0.00366245	-0.960265	-1.0
16407	ND3	4.2	10.5473	18136339	1	0.294305	-1.00062	-1.0
16408	ND3	4.2	10.5473	28384596	1	0.305884	-1.00062	-1.0
16409	ND3	4	10.5473	67254196	1	0.315429	-1.00062	-1.0
16410	ND3	4	10.5473	18578798	0	0.348754	-1.00062	-1.0
16411	ND3	4	10.5473	16713793	0	0.359218	-1.00062	-1.0
16412	ND3	4.2	10.5473	7895610	0	0.345151	-1.00062	-1.0
16413	ND3	4.2	10.5473	2	0	0.351527	-1.00062	-1.0
16414	ND3	4	10.5473	31630878	0	0.353051	-1.00062	-1.0
16415	ND3	4.2	10.5473	16830344	0	0.372877	-1.00062	-1.0
16416	ND3	4.2	10.5473	64199715	0	0.358349	-1.00062	-1.0
16417	ND3	4.2	10.5473	6725	0	0.374578	-1.00062	-1.0
16418	ND3	4.2	10.5473	27596	0	0.367887	-1.00062	-1.0
16419	ND3	4	10.5473	52045014	0	0.365932	-1.00062	-1.0
16420	ND3	4.2	10.5473	1960391	0	0.373635	-1.00062	-1.0
16421	ND3	4	10.5473	27391999	0	0.390059	-1.00062	-1.0
16422	ND3	4	10.5473	63680501	0	0.384794	-1.00062	-1.0
16423	ND3	4	10.5473	67306603	0	0.386834	-1.00062	-1.0
16424	ND3	4.2	10.5473	27356360	0	0.391009	-1.00062	-1.0
16425	ND3	4	10.5473	18272903	0	0.395745	-1.00062	-1.0
16426	ND3	4.2	10.5473	64777524	0	0.401926	-1.00062	-1.0
16428	ND3	4.2	10.5473	2564	0	0.399537	-1.00062	-1.0
16429	ND3	4.2	10.5473	1085	0	0.406489	-1.00062	-1.0
16430	ND3	4.2	10.5473	1510	0	0.402862	-1.00062	-1.0
16431	ND3	4.2	10.5473	1126	0	0.398111	-1.00062	-1.0
16432	ND3	4.2	10.5473	46574583	0	0.386775	-1.00062	-1.0
16433	ND3	4	10.5473	21189002	0	-0.0686459	-1.00062	-1.0
16434	ND3	4	10.5473	67568505	0	-0.0906301	-1.00062	-1.0
16435	ND3	4.2	10.5473	67680228	0	-0.173955	-1.00062	-1.0
16436	ND3	4.2	10.5473	56377165	0	-0.190566	-1.00062	-1.0
16437	ND3	4.2	10.5473	366	0	-0.209767	-1.00062	-1.0
16438	ND3	4.2	NA	10.5473	54169792	0	-0.208666	-1.00062	-1.0
16440	ND3	4	10.5473	61937645	0	-0.210384	-1.00062	-1.0
16441	ND3	4	10.5473	32265774	0	-0.225043	-1.00062	-1.0
16442	ND3	4	10.5473	5270625	0	-0.22398	-1.00062	-1.0
16443	ND3	4	10.5473	62428963	0	-0.230808	-1.00062	-1.0
16444	ND3	4	10.5473	7598965	0	-0.227891	-1.00062	-1.0
16445	ND3	4	10.5473	9096693	0	-0.236843	-1.00062	-1.0
16447	ND3	4	10.5473	30705791	0	-0.241536	-1.00062	-1.0
16448	ND3	4	10.5473	24720286	0	-0.248473	-1.00062	-1.0
16449	ND3	4	10.5473	4265370	1	-0.271417	-1.00062	-1.0
16451	ND3	N/A	10.5473	1803	1	-0.313917	-1.00062	-1.0
16452	ND3	N/A	10.5473	2234	1	-0.31924399999999997	-1.00062	-1.0
16453	ND3	N/A	10.5473	15091	1	-0.314121	-1.00062	-1.0
16454	ND3	4	10.5473	10124671	1	-0.323149	-1.00062	-1.0
16455	ND3	4	10.5473	75473384	1	-0.327199	-1.00062	-1.0
16456	ND3	4	10.5473	8648792	1	-0.337122	-1.00062	-1.0
16457	ND3	4	10.5473	3206385	1	-0.34228	-1.00062	-1.0
16458	ND3	4	10.5473	5504564	1	-0.336367	-1.00062	-1.0
16459	ND3	4	10.5473	1662	1	-0.342875	-1.00062	-1.0
16460	ND3	4	10.5473	65288119	1	-0.337236	-1.00062	-1.0
16461	ND3	4	10.5473	64759296	1	-0.342686	-1.00062	-1.0
16462	ND3	4	10.5473	391601	1	-0.360488	-1.00062	-1.0
16463	ND3	4	10.5473	20519801	1	-0.362051	-1.00062	-1.0
16465	ND3	4	10.5473	21650741	1	-0.195678	-1.00062	-1.0
16466	ND3	4	10.5473	1993912	1	-0.259549	-1.00062	-1.0
16467	ND3	4	10.5473	75649881	1	-0.272752	-1.00062	-1.0
16468	ND3	4	10.5473	57964753	1	-0.317132	-1.00062	-1.0
16469	ND3	4	10.5473	47111436	1	-0.341214	-1.00062	-1.0
16470	ND3	4	10.5473	31513065	1	-0.345257	-1.00062	-1.0
16471	ND3	4	10.5473	75925586	1	-0.372189	-1.00062	-1.0
16472	ND3	4	10.5473	51466423	0	-0.372122	-1.00062	-1.0
16473	ND3	4	10.5473	81489096	0	-0.390458	-1.00062	-1.0
16474	ND3	4	10.5473	58288576	0	-0.420435	-1.00062	-1.0
16475	ND3	4	10.5473	76435302	0	-0.417837	-1.00062	-1.0
16476	ND3	4	10.5473	58216791	0	-0.399279	-1.00062	-1.0
16477	ND3	4	10.5473	56995615	0	-0.427375	-1.00062	-1.0
16478	ND3	4	10.5473	15691132	0	-0.441879	-1.00062	-1.0
16479	ND3	4	10.5473	6	0	-0.441669	-1.00062	-1.0
16480	ND3	4	10.5473	2110220	0	-0.423823	-1.00062	-1.0
16482	ND3	4	10.5473	61210543	0	-0.486996	-1.00062	-1.0
16483	ND3	4	10.5473	59595321	0	-0.432714	-1.00062	-1.0
16484	ND3	4	10.5473	65411418	0	-0.407541	-1.00062	-1.0
16486	ND3	4	10.5473	77171	1	-0.407831	-1.00062	-1.0
16487	ND3	4	10.5473	24684	1	-0.410811	-1.00062	-1.0
16488	ND3	4	10.5473	20504	1	-0.41531	-1.00062	-1.0
16489	ND3	4	10.5473	65969310	1	-0.430505	-1.00062	-1.0
16490	ND3	4	10.5473	67552545	1	-0.438073	-1.00062	-1.0
16491	ND3	4	10.5473	40819953	1	-0.422076	-1.00062	-1.0
16493	ND3	4	10.5473	70328567	1	-0.399273	-1.00062	-1.0
16494	ND3	4	10.5473	4567714	1	-0.37397	-1.00062	-1.0
16495	ND3	4	10.5473	66994204	1	-0.366372	-1.00062	-1.0
16497	ND3	0	10.5473	1402	1	0.298552	-1.00062	-1.0
16498	ND3	4	10.5473	14826722	1	0.359765	-1.00062	-1.0
16500	ND3	4	10.5473	61293051	1	0.477603	-1.00062	-1.0
16501	ND3	4	10.5473	27382410	1	0.521993	-1.00062	-1.0
16502	ND3	4	10.5473	60318639	1	0.548384	-1.00062	-1.0
16503	ND3	4	10.5473	58376875	1	0.556607	-1.00062	-1.0
16504	ND3	4	10.5473	34921359	1	0.550613	-1.00062	-1.0
16505	ND3	4	10.5473	616028	0	0.588796	-1.00062	-1.0
16506	ND3	4	10.5473	18286766	0	0.602673	-1.00062	-1.0
16507	ND3	4	10.5473	56474125	0	0.57615	-1.00062	-1.0
16508	ND3	4	10.5473	24159456	0	0.605744	-1.00062	-1.0
16509	ND3	4	10.5473	17357961	0	0.613951	-1.00062	-1.0
16510	ND3	4	10.5473	58910195	0	0.612254	-1.00062	-1.0
16511	ND3	4	10.5473	63218453	0	0.603157	-1.00062	-1.0
16512	ND3	4	10.5473	60484415	1	0.601404	-1.00062	-1.0
16513	ND3	4	10.5473	59591063	1	0.601483	-1.00062	-1.0
16514	ND3	4	10.5473	60346630	1	0.6261	-1.00062	-1.0
16515	ND3	4	10.5473	59996994	1	0.606954	-1.00062	-1.0
16516	ND3	4	10.5473	262234	1	0.623584	-1.00062	-1.0
16517	ND3	4	10.5473	5503185	1	0.628745	-1.00062	-1.0
16518	ND3	4	10.5473	69982472	1	0.625333	-1.00062	-1.0
16519	ND3	4	10.5473	39324318	1	0.614316	-1.00062	-1.0
16520	ND3	4	10.5473	25736808	0	0.631763	-1.00062	-1.0
16521	N/A	N/A	10.5473	2	0	0.642554	-1.00062	-1.0
16522	ND3	N/A	10.5473	2	0	0.643354	-1.00062	-1.0
16523	ND3	N/A	10.5473	2	0	0.641729	-1.00062	-1.0
16524	ND3	N/A	10.5473	2	0	0.626307	-1.00062	-1.0
16525	ND3	N/A	10.5473	2	0	0.64039	-1.00062	-1.0
16526	ND3	N/A	10.5473	2	0	0.628357	-1.00062	-1.0
16527	ND3	N/A	10.5473	2316	0	0.633776	-1.00062	-1.0
16528	ND3	N/A	10.5473	778	0	0.638743	-1.00062	-1.0
16529	ND3	N/A	10.5473	2	0	0.638743	-1.00062	-1.0
16530	ND3	N/A	10.5473	758	0	0.192809	-1.00062	-1.0
16531	ND3	N/A	10.5473	870	0	0.192809	-1.00062	-1.0
16532	ND3	N/A	10.5473	1332	0	0.192809	-1.00062	-1.0
16575	ND3	4	10.5473	2	0	0.61685	-1.00062	-1.0
16577	ND3	4	10.5473	2	0	0.64193	-1.00062	-1.0
16578	ND3	4	10.5473	35376	0	0.645408	-1.00062	-1.0
16579	ND3	4	10.5473	10807	0	0.646318	-1.00062	-1.0
16580	ND3	4	10.5473	15583477	0	0.641313	-1.00062	-1.0
16581	ND3	4	10.5473	54949357	0	0.637853	-1.00062	-1.0
